categorie,nom_exercice,description,gif_url
Exercices fessiers,Kettlebell swing,"Le kettlebell swing (en français balancement de kettlebell) est un exercice complet qui fait principalement travailler les muscles de la chaîne postérieure, en mettant l’accent sur les fessiers et les ischio-jambiers.",https://www.docteur-fitness.com/wp-content/uploads/2021/12/kettlebell-swing.gif
Exercices fessiers,Squat barre devant,"Le squat avant (front squat clean grip) est une variante du squat et un exercice utilisé pour travailler les muscles des jambes, et en particulier les muscles quadriceps.",https://www.docteur-fitness.com/wp-content/uploads/2021/11/squat-barre-devant-front.gif
Exercices fessiers,Soulevé de terre roumain avec kettlebell,,https://www.docteur-fitness.com/wp-content/uploads/2021/12/souleve-de-terre-roumain-kettlebell.gif
Exercices fessiers,Hip thrust unilatéral,"Le hip thrust unilatéral est une variante du hip thrust. C’est un exercice utilisé pour cibler les muscles fessiers. Les fessiers sont un groupe de trois muscles qui constituent les fesses. Des muscles fessiers musclés contribuent à un physique bien équilibré et remplissent de nombreuses fonctions importantes, telles que maintenir le buste droit, se lever d’une position assise et monter des escaliers, pour n’en citer que quelques-unes.",https://www.docteur-fitness.com/wp-content/uploads/2021/10/hip-thrust-barre-unilateral.gif
Exercices fessiers,Presse à cuisses verticale,"La presse à cuisses verticale est un exercice qui permet de travailler les quadriceps, les ischio-jambiers, les fessiers et les mollets. Elle permet de solliciter plus particulièrement les muscles fessiers par rapport aux autres types de presses (presse à cuisses inclinée et presse à cuisses horizontale).",https://www.docteur-fitness.com/wp-content/uploads/2022/08/presse-a-cuisses-verticale.gif
Exercices fessiers,Squat sauté,"L’exercice de squat avec saut (en anglais jump squat) est un excellent exercice pour les jambes (quadriceps et fessiers), qui permet de solliciter le bas du corps tout en réalisant un travail cardiovasculaire important.",https://www.docteur-fitness.com/wp-content/uploads/2022/04/squat-saute-exercice-musculation-jambes.gif
Exercices fessiers,Squat sumo à la landmine,Le sumo squat est une variante du squat qui consiste à s’accroupir avec les pieds plus écartés que la normale (généralement deux fois plus écartés que la largeur des épaules).,https://www.docteur-fitness.com/wp-content/uploads/2022/04/souleve-de-terre-sumo-landmine.gif
Exercices fessiers,Hack squat,"Le hack squat est un exercice de musculation ciblant principalement les quadriceps, les ischio-jambiers et les fessiers. Il s’agit d’une variante de la squat classique, réalisée sur une machine dédiée ou à la barre.",https://www.docteur-fitness.com/wp-content/uploads/2022/01/hack-squat.gif
Exercices fessiers,Hip thrust à la smith machine,Le hip thrust à la Smith Machine est considéré par beaucoup comme le roi de tous les exercices de renforcement des fessiers. Cet exercice est l’un des plus efficaces et vous permet d’obtenir des résultats très rapides pour muscler vos fesses. Je vous explique étape par étape comment réaliser correctement cet exercice afin d’obtenir des résultats en un rien de temps !,https://www.docteur-fitness.com/wp-content/uploads/2022/08/hip-thrust-a-la-smith-machine.gif
Exercices fessiers,Pin squat,"Le pin squat est une variante qui consiste à ralentir le mouvement de flexion, et de décomposer les parties excentriques et concentriques du squat en utilisant les reposes barre.",https://www.docteur-fitness.com/wp-content/uploads/2022/04/pin-squat.gif
Exercices fessiers,Bird dog,"Le bird dog n’a pas l’air d’un exercice courant, mais ne vous y trompez pas, il s’agit en fait d’un mouvement efficace et souvent utilisé pour développer la stabilité, renforcer la ceinture abdominale, améliorer la mobilité des épaules, etc.",https://www.docteur-fitness.com/wp-content/uploads/2022/04/bird-dog.gif
Exercices fessiers,Hip thrusts à genoux avec élastique,"Le hip thrust à genoux avec élastique peut sembler différent du hip thrust classique en position couchée, mais la biomécanique est presque la même, notamment l’activation des fessiers. Vous pouvez le faire dans cette position verticale, car les élastiques peuvent créer une tension dans n’importe quelle direction.",https://www.docteur-fitness.com/wp-content/uploads/2022/09/hip-thrusts-a-genoux-avec-elastique.gif
Exercices fessiers,Hip thrust,"Les hip thrusts, ou poussées de hanches, sont un exercice de renforcement musculaire ciblant principalement les fessiers. Cet exercice simple permet de solliciter intensément les muscles fessiers, les rendant plus forts et plus toniques.",https://www.docteur-fitness.com/wp-content/uploads/2021/12/hips-thrust.gif
Exercices fessiers,Planche inversée,"La planche inversée est une excellente alternative à la planche classique. Elle cible principalement les fessiers, les abdominaux, tout en renforçant les muscles de la chaîne postérieure, les bras et les épaules. La planche inversée est un bon exercice de gainage puisque vous devez maintenir le poids de votre corps vers le haut tout en gardant les hanches hautes et le corps droit.",https://www.docteur-fitness.com/wp-content/uploads/2022/05/planche-inversee-abdos.gif
Exercices fessiers,Pull through avec élastique,"Le pull through est un excellent exercice pour les fessiers, et c’est l’un des meilleurs à faire pour se préparer avant de faire du squat ou du soulevé de terre. C’est une bonne alternative aux good morning ou au hip thrust.",https://www.docteur-fitness.com/wp-content/uploads/2022/02/pull-through.gif
Exercices fessiers,Extension lombaire au banc à 45°,"Un buste fort ne dépend pas seulement des abdominaux. Les muscles du bas du dos sont également importants. Ces muscles stabilisent la colonne vertébrale et contribuent à une bonne posture. Ils vous aident également à vous pencher en avant, à vous tourner sur le côté et à soulever des objets du sol.",https://www.docteur-fitness.com/wp-content/uploads/2021/08/extension-lombaire-au-banc-45.gif
Exercices fessiers,Soulevé de terre avec élastique,"Le soulevé de terre avec bande élastique (en anglais band deadlift) est un exercice de renforcement musculaire très efficace qui permet de travailler de nombreux groupes musculaires simultanément. Il contribue à renforcer la chaîne postérieure, essentielle à une bonne posture. La résistance de l’élastique permet de développer la puissance et l’explosivité musculaire. Cet exercice fait travailler plusieurs groupes de muscles. Il cible principalement les fessiers, les ischio-jambiers et les muscles du dos, mais aussi les muscles de l’abdomen comme les abdominaux et les obliques. Grâce à l’élastique, l’exercice fournit une résistance qui augmente progressivement tout au long du mouvement, créant ainsi une tension constante qui renforce efficacement les muscles sollicités.",https://www.docteur-fitness.com/wp-content/uploads/2023/07/souleve-de-terre-avec-elastique.gif
Exercices fessiers,Montées sur banc latérales avec barre,"Les montées sur banc latérales avec barre (en anglais barbell lateral step-up) sont un exercice de musculation efficace pour développer la force, la coordination et la stabilité des jambes et des fessiers. Il consiste à monter sur une plateforme latéralement tout en maintenant une barre chargée sur les épaules. Cet exercice sollicite principalement les quadriceps, les fessiers et les muscles adducteurs, mais il fait également travailler les muscles stabilisateurs du tronc (muscles abdominaux, muscles du plancher pelvien, muscles érecteurs du rachis) et les muscles ischio-jambiers.",https://www.docteur-fitness.com/wp-content/uploads/2023/07/montees-sur-banc-laterales-avec-barre-barbell-bench-lateral-step-up.gif
Exercices fessiers,Marche avec élastique,"La marche avec élastique en diagonale (en anglais diagonal band walk ou Monster Walk) est un exercice destiné à renforcer et à développer les fessiers, et plus particulièrement le moyen fessier (principal abducteur de la hanche). Cet exercice travaille aussi le tenseur du fascia latae (TFL), un muscle qui aide à stabiliser la hanche et le genou.",https://www.docteur-fitness.com/wp-content/uploads/2022/08/marche-avec-elastique.gif
Exercices fessiers,Hack squat inversé,"Le hack squat inversé (en anglais reverse hack squat) est un exercice qui est devenu populaire auprès de nombreux amateurs de fitness ces dernières années. Il cible les quadriceps, les ischio-jambiers, les fessiers et les muscles du bas du dos, qui travaillent ensemble dans un mouvement composé unique.",https://www.docteur-fitness.com/wp-content/uploads/2022/02/hack-squat-inverse.gif
Exercices fessiers,Squat goblet avec kettlebell,Le squat goblet avec kettlebell (aussi appelé girya) une variante du squat goblet. C’est un exercice qui permet de renforcer les muscles des jambes.,https://www.docteur-fitness.com/wp-content/uploads/2021/12/squat-goblet-kettlebell.gif
Exercices fessiers,Zercher Squat,"Le Zercher Squat est un exercice composé qui sollicite les quadriceps, les ischio-jambiers et les fessiers. C’est une excellente alternative pour ceux qui ont des difficultés avec le squat arrière standard.",https://www.docteur-fitness.com/wp-content/uploads/2021/12/zercher-squat.gif
Exercices fessiers,Pistol squat,Le pistol squat est un exercice au poids du corps qui est probablement l’un des squats le plus difficile que vous puissiez faire.,https://www.docteur-fitness.com/wp-content/uploads/2021/12/squat-pistol.gif
Exercices fessiers,Fentes avant avec kettlebell,,https://www.docteur-fitness.com/wp-content/uploads/2021/12/fentes-avant-kettlebell.gif
Exercices fessiers,Soulevé de terre sumo avec kettlebell,"Le soulevé de terre sumo avec kettlebell (kettlebell sumo deadlift en anglais) est une variante du soulevé de terre sumo que vous pouvez effectuer pour cibler les muscles de la chaîne postérieure, qui est composée des fessiers, des ischio-jambiers et des muscles du bas du dos.",https://www.docteur-fitness.com/wp-content/uploads/2021/12/souleve-de-terre-sumo-kettlebell.gif
Exercices fessiers,Extensions de hanches au GHD,"Les extensions de hanches au GHD (de l’anglais Glute Ham Developer) sont un exercice incroyable pour travailler les fessiers, mais aussi les ischio-jambiers et les muscles érecteurs du rachis. C’est à juste titre un exercice populaire chez les pratiquants du CrossFit et des sports de force, car il permet de mobiliser, échauffer, renforcer la chaîne postérieure simplement et rapidement.",https://www.docteur-fitness.com/wp-content/uploads/2022/10/glute-ham-developer-ghd.gif
Exercices fessiers,Front squat avec haltères,"L’exercice de squat avant avec haltères est une bonne alternative pour ceux qui n’ont pas accès à un rack à squats à la maison, mais qui veulent quand même entraîner leurs jambes en faisant des squats.",https://www.docteur-fitness.com/wp-content/uploads/2022/10/front-squat-avec-halteres.gif
